rent_date,rent_number,rent_station,year,month,day,day_name
2020-07-15,1,EVS_000096,2020,7,15,Wednesday
2020-07-15,1,EVS_000096,2020,7,15,Wednesday
2020-07-15,1,EVS_000110,2020,7,15,Wednesday
2020-07-15,1,EVS_000191,2020,7,15,Wednesday
2020-07-15,1,EVS_000190,2020,7,15,Wednesday
2020-07-15,1,EVS_000190,2020,7,15,Wednesday
2020-07-15,1,EVS_000188,2020,7,15,Wednesday
2020-07-15,1,EVS_000188,2020,7,15,Wednesday
2020-07-15,1,EVS_000096,2020,7,15,Wednesday
2020-07-15,1,EVS_000096,2020,7,15,Wednesday
2020-07-15,1,EVS_000172,2020,7,15,Wednesday
2020-07-15,1,EVS_000172,2020,7,15,Wednesday
2020-07-15,1,EVS_000110,2020,7,15,Wednesday
2020-07-15,2,EVS_000001,2020,7,15,Wednesday
2020-07-15,3,EVS_000002,2020,7,15,Wednesday
2020-07-16,1,EVS_000112,2020,7,16,Thursday
2020-07-16,1,EVS_000112,2020,7,16,Thursday
2020-07-16,1,EVS_000096,2020,7,16,Thursday
2020-07-16,1,EVS_000132,2020,7,16,Thursday
2020-07-16,1,EVS_000132,2020,7,16,Thursday
2020-07-16,1,EVS_000112,2020,7,16,Thursday
2020-07-16,1,EVS_000096,2020,7,16,Thursday
2020-07-16,1,EVS_000130,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,1,EVS_000110,2020,7,16,Thursday
2020-07-16,1,EVS_000110,2020,7,16,Thursday
2020-07-16,1,EVS_000096,2020,7,16,Thursday
2020-07-16,1,EVS_000096,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,1,EVS_000188,2020,7,16,Thursday
2020-07-16,1,EVS_000097,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,1,EVS_000190,2020,7,16,Thursday
2020-07-16,1,EVS_000190,2020,7,16,Thursday
2020-07-16,1,EVS_000097,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,1,EVS_000192,2020,7,16,Thursday
2020-07-16,1,EVS_000130,2020,7,16,Thursday
2020-07-16,1,EVS_000192,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,1,EVS_000097,2020,7,16,Thursday
2020-07-16,1,EVS_000112,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,1,EVS_000190,2020,7,16,Thursday
2020-07-16,1,EVS_000130,2020,7,16,Thursday
2020-07-16,1,EVS_000130,2020,7,16,Thursday
2020-07-16,1,EVS_000191,2020,7,16,Thursday
2020-07-16,3,EVS_000001,2020,7,16,Thursday
2020-07-16,2,EVS_000002,2020,7,16,Thursday
2020-07-16,5,EVS_000006,2020,7,16,Thursday
2020-07-16,1,EVS_000009,2020,7,16,Thursday
2020-07-16,1,EVS_000206,2020,7,16,Thursday
2020-07-17,1,EVS_000110,2020,7,17,Friday
2020-07-17,1,EVS_000110,2020,7,17,Friday
2020-07-17,1,EVS_000135,2020,7,17,Friday
2020-07-17,1,EVS_000135,2020,7,17,Friday
2020-07-17,1,EVS_000132,2020,7,17,Friday
2020-07-17,1,EVS_000191,2020,7,17,Friday
2020-07-17,1,EVS_000112,2020,7,17,Friday
2020-07-17,1,EVS_000112,2020,7,17,Friday
2020-07-17,1,EVS_000097,2020,7,17,Friday
2020-07-17,1,EVS_000097,2020,7,17,Friday
2020-07-17,1,EVS_000118,2020,7,17,Friday
2020-07-17,1,EVS_000188,2020,7,17,Friday
2020-07-17,1,EVS_000188,2020,7,17,Friday
2020-07-17,1,EVS_000130,2020,7,17,Friday
2020-07-17,1,EVS_000112,2020,7,17,Friday
2020-07-17,1,EVS_000138,2020,7,17,Friday
2020-07-17,1,EVS_000113,2020,7,17,Friday
2020-07-17,1,EVS_000110,2020,7,17,Friday
2020-07-17,1,EVS_000110,2020,7,17,Friday
2020-07-17,1,EVS_000113,2020,7,17,Friday
2020-07-17,1,EVS_000190,2020,7,17,Friday
2020-07-17,1,EVS_000190,2020,7,17,Friday
2020-07-17,1,EVS_000190,2020,7,17,Friday
2020-07-17,1,EVS_000113,2020,7,17,Friday
2020-07-17,1,EVS_000126,2020,7,17,Friday
2020-07-17,1,EVS_000126,2020,7,17,Friday
2020-07-17,1,EVS_000132,2020,7,17,Friday
2020-07-17,1,EVS_000130,2020,7,17,Friday
2020-07-17,1,EVS_000130,2020,7,17,Friday
2020-07-17,1,EVS_000188,2020,7,17,Friday
2020-07-17,1,EVS_000188,2020,7,17,Friday
2020-07-17,8,EVS_000001,2020,7,17,Friday
2020-07-17,1,EVS_000002,2020,7,17,Friday
2020-07-17,3,EVS_000006,2020,7,17,Friday
2020-07-17,9,EVS_000009,2020,7,17,Friday
2020-07-17,2,EVS_000085,2020,7,17,Friday
2020-07-17,8,EVS_000206,2020,7,17,Friday
2020-07-18,1,EVS_000110,2020,7,18,Saturday
2020-07-18,1,EVS_000112,2020,7,18,Saturday
2020-07-18,1,EVS_000188,2020,7,18,Saturday
2020-07-18,1,EVS_000188,2020,7,18,Saturday
2020-07-18,1,EVS_000135,2020,7,18,Saturday
2020-07-18,1,EVS_000110,2020,7,18,Saturday
2020-07-18,1,EVS_000138,2020,7,18,Saturday
2020-07-18,1,EVS_000113,2020,7,18,Saturday
2020-07-18,1,EVS_000113,2020,7,18,Saturday
2020-07-18,1,EVS_000188,2020,7,18,Saturday
2020-07-18,1,EVS_000113,2020,7,18,Saturday
2020-07-18,1,EVS_000113,2020,7,18,Saturday
2020-07-18,1,EVS_000096,2020,7,18,Saturday
2020-07-18,1,EVS_000096,2020,7,18,Saturday
2020-07-18,1,EVS_000110,2020,7,18,Saturday
2020-07-18,1,EVS_000110,2020,7,18,Saturday
2020-07-18,1,EVS_000112,2020,7,18,Saturday
2020-07-18,1,EVS_000112,2020,7,18,Saturday
2020-07-18,1,EVS_000130,2020,7,18,Saturday
2020-07-18,1,EVS_000130,2020,7,18,Saturday
2020-07-18,1,EVS_000198,2020,7,18,Saturday
2020-07-18,1,EVS_000198,2020,7,18,Saturday
2020-07-18,1,EVS_000191,2020,7,18,Saturday
2020-07-18,1,EVS_000191,2020,7,18,Saturday
2020-07-18,1,EVS_000111,2020,7,18,Saturday
2020-07-18,1,EVS_000112,2020,7,18,Saturday
2020-07-18,1,EVS_000112,2020,7,18,Saturday
2020-07-18,4,EVS_000001,2020,7,18,Saturday
2020-07-18,1,EVS_000002,2020,7,18,Saturday
2020-07-18,1,EVS_000163,2020,7,18,Saturday
2020-07-18,6,EVS_000206,2020,7,18,Saturday
2020-07-19,1,EVS_000110,2020,7,19,Sunday
2020-07-19,1,EVS_000119,2020,7,19,Sunday
2020-07-19,1,EVS_000119,2020,7,19,Sunday
2020-07-19,1,EVS_000110,2020,7,19,Sunday
2020-07-19,1,EVS_000110,2020,7,19,Sunday
2020-07-19,1,EVS_000118,2020,7,19,Sunday
2020-07-19,1,EVS_000118,2020,7,19,Sunday
2020-07-19,1,EVS_000097,2020,7,19,Sunday
2020-07-19,1,EVS_000130,2020,7,19,Sunday
2020-07-19,1,EVS_000188,2020,7,19,Sunday
2020-07-19,1,EVS_000188,2020,7,19,Sunday
2020-07-19,1,EVS_000190,2020,7,19,Sunday
2020-07-19,1,EVS_000190,2020,7,19,Sunday
2020-07-19,1,EVS_000118,2020,7,19,Sunday
2020-07-19,1,EVS_000112,2020,7,19,Sunday
2020-07-19,1,EVS_000112,2020,7,19,Sunday
2020-07-19,1,EVS_000112,2020,7,19,Sunday
2020-07-19,1,EVS_000113,2020,7,19,Sunday
2020-07-19,1,EVS_000113,2020,7,19,Sunday
2020-07-19,1,EVS_000154,2020,7,19,Sunday
2020-07-19,1,EVS_000154,2020,7,19,Sunday
2020-07-19,1,EVS_000118,2020,7,19,Sunday
2020-07-19,1,EVS_000188,2020,7,19,Sunday
2020-07-19,1,EVS_000190,2020,7,19,Sunday
2020-07-19,1,EVS_000190,2020,7,19,Sunday
2020-07-19,1,EVS_000138,2020,7,19,Sunday
2020-07-19,1,EVS_000138,2020,7,19,Sunday
2020-07-19,3,EVS_000001,2020,7,19,Sunday
2020-07-19,3,EVS_000002,2020,7,19,Sunday
2020-07-19,6,EVS_000206,2020,7,19,Sunday
2020-07-20,1,EVS_000110,2020,7,20,Monday
2020-07-20,1,EVS_000112,2020,7,20,Monday
2020-07-20,1,EVS_000198,2020,7,20,Monday
2020-07-20,1,EVS_000198,2020,7,20,Monday
2020-07-20,1,EVS_000135,2020,7,20,Monday
2020-07-20,1,EVS_000188,2020,7,20,Monday
2020-07-20,1,EVS_000112,2020,7,20,Monday
2020-07-20,1,EVS_000188,2020,7,20,Monday
2020-07-20,1,EVS_000110,2020,7,20,Monday
2020-07-20,1,EVS_000115,2020,7,20,Monday
2020-07-20,1,EVS_000113,2020,7,20,Monday
2020-07-20,1,EVS_000113,2020,7,20,Monday
2020-07-20,5,EVS_000001,2020,7,20,Monday
2020-07-20,7,EVS_000002,2020,7,20,Monday
2020-07-20,1,EVS_000006,2020,7,20,Monday
2020-07-20,6,EVS_000163,2020,7,20,Monday
2020-07-20,2,EVS_000206,2020,7,20,Monday
2020-07-21,1,EVS_000096,2020,7,21,Tuesday
2020-07-21,1,EVS_000096,2020,7,21,Tuesday
2020-07-21,1,EVS_000096,2020,7,21,Tuesday
2020-07-21,1,EVS_000198,2020,7,21,Tuesday
2020-07-21,1,EVS_000198,2020,7,21,Tuesday
2020-07-21,1,EVS_000188,2020,7,21,Tuesday
2020-07-21,1,EVS_000188,2020,7,21,Tuesday
2020-07-21,1,EVS_000172,2020,7,21,Tuesday
2020-07-21,1,EVS_000172,2020,7,21,Tuesday
2020-07-21,1,EVS_000198,2020,7,21,Tuesday
2020-07-21,15,EVS_000001,2020,7,21,Tuesday
2020-07-21,1,EVS_000006,2020,7,21,Tuesday
2020-07-21,6,EVS_000009,2020,7,21,Tuesday
2020-07-21,5,EVS_000085,2020,7,21,Tuesday
2020-07-21,6,EVS_000206,2020,7,21,Tuesday
2020-07-22,1,EVS_000110,2020,7,22,Wednesday
2020-07-22,1,EVS_000198,2020,7,22,Wednesday
2020-07-22,1,EVS_000096,2020,7,22,Wednesday
2020-07-22,1,EVS_000096,2020,7,22,Wednesday
2020-07-22,1,EVS_000096,2020,7,22,Wednesday
2020-07-22,1,EVS_000096,2020,7,22,Wednesday
2020-07-22,1,EVS_000130,2020,7,22,Wednesday
2020-07-22,1,EVS_000130,2020,7,22,Wednesday
2020-07-22,1,EVS_000096,2020,7,22,Wednesday
2020-07-22,1,EVS_000096,2020,7,22,Wednesday
2020-07-22,1,EVS_000188,2020,7,22,Wednesday
2020-07-22,1,EVS_000188,2020,7,22,Wednesday
2020-07-22,1,EVS_000110,2020,7,22,Wednesday
2020-07-22,1,EVS_000108,2020,7,22,Wednesday
2020-07-22,1,EVS_000135,2020,7,22,Wednesday
2020-07-22,1,EVS_000135,2020,7,22,Wednesday
2020-07-22,1,EVS_000108,2020,7,22,Wednesday
2020-07-22,1,EVS_000108,2020,7,22,Wednesday
2020-07-22,1,EVS_000112,2020,7,22,Wednesday
2020-07-22,1,EVS_000132,2020,7,22,Wednesday
2020-07-22,1,EVS_000132,2020,7,22,Wednesday
2020-07-22,1,EVS_000152,2020,7,22,Wednesday
2020-07-22,1,EVS_000152,2020,7,22,Wednesday
2020-07-22,1,EVS_000112,2020,7,22,Wednesday
2020-07-22,1,EVS_000112,2020,7,22,Wednesday
2020-07-22,1,EVS_000152,2020,7,22,Wednesday
2020-07-22,1,EVS_000130,2020,7,22,Wednesday
2020-07-22,1,EVS_000135,2020,7,22,Wednesday
2020-07-22,1,EVS_000152,2020,7,22,Wednesday
2020-07-22,1,EVS_000152,2020,7,22,Wednesday
2020-07-22,1,EVS_000113,2020,7,22,Wednesday
2020-07-22,1,EVS_000135,2020,7,22,Wednesday
2020-07-22,1,EVS_000093,2020,7,22,Wednesday
2020-07-22,1,EVS_000130,2020,7,22,Wednesday
2020-07-22,1,EVS_000130,2020,7,22,Wednesday
2020-07-22,1,EVS_000113,2020,7,22,Wednesday
2020-07-22,1,EVS_000113,2020,7,22,Wednesday
2020-07-22,1,EVS_000113,2020,7,22,Wednesday
2020-07-22,6,EVS_000001,2020,7,22,Wednesday
2020-07-22,2,EVS_000004,2020,7,22,Wednesday
2020-07-22,2,EVS_000009,2020,7,22,Wednesday
2020-07-22,3,EVS_000085,2020,7,22,Wednesday
2020-07-23,1,EVS_000152,2020,7,23,Thursday
2020-07-23,1,EVS_000152,2020,7,23,Thursday
2020-07-23,1,EVS_000135,2020,7,23,Thursday
2020-07-23,5,EVS_000001,2020,7,23,Thursday
2020-07-23,2,EVS_000004,2020,7,23,Thursday
2020-07-23,2,EVS_000206,2020,7,23,Thursday
2020-07-24,1,EVS_000188,2020,7,24,Friday
2020-07-24,1,EVS_000188,2020,7,24,Friday
2020-07-24,1,EVS_000172,2020,7,24,Friday
2020-07-24,1,EVS_000172,2020,7,24,Friday
2020-07-24,1,EVS_000096,2020,7,24,Friday
2020-07-24,1,EVS_000188,2020,7,24,Friday
2020-07-24,1,EVS_000130,2020,7,24,Friday
2020-07-24,1,EVS_000096,2020,7,24,Friday
2020-07-24,1,EVS_000096,2020,7,24,Friday
2020-07-24,1,EVS_000130,2020,7,24,Friday
2020-07-24,1,EVS_000198,2020,7,24,Friday
2020-07-24,1,EVS_000001,2020,7,24,Friday
2020-07-24,6,EVS_000004,2020,7,24,Friday
2020-07-24,2,EVS_000167,2020,7,24,Friday
2020-07-24,2,EVS_000206,2020,7,24,Friday
2020-07-25,1,EVS_000096,2020,7,25,Saturday
2020-07-25,1,EVS_000135,2020,7,25,Saturday
2020-07-25,1,EVS_000135,2020,7,25,Saturday
2020-07-25,1,EVS_000188,2020,7,25,Saturday
2020-07-25,1,EVS_000191,2020,7,25,Saturday
2020-07-25,1,EVS_000191,2020,7,25,Saturday
2020-07-25,1,EVS_000097,2020,7,25,Saturday
2020-07-25,1,EVS_000188,2020,7,25,Saturday
2020-07-25,1,EVS_000097,2020,7,25,Saturday
2020-07-25,1,EVS_000097,2020,7,25,Saturday
2020-07-25,1,EVS_000198,2020,7,25,Saturday
2020-07-25,1,EVS_000188,2020,7,25,Saturday
2020-07-25,1,EVS_000171,2020,7,25,Saturday
2020-07-25,1,EVS_000190,2020,7,25,Saturday
2020-07-25,1,EVS_000190,2020,7,25,Saturday
2020-07-25,1,EVS_000152,2020,7,25,Saturday
2020-07-25,1,EVS_000152,2020,7,25,Saturday
2020-07-25,1,EVS_000169,2020,7,25,Saturday
2020-07-25,1,EVS_000169,2020,7,25,Saturday
2020-07-25,1,EVS_000001,2020,7,25,Saturday
2020-07-25,4,EVS_000004,2020,7,25,Saturday
2020-07-25,1,EVS_000009,2020,7,25,Saturday
2020-07-25,3,EVS_000163,2020,7,25,Saturday
2020-07-25,2,EVS_000167,2020,7,25,Saturday
2020-07-25,2,EVS_000206,2020,7,25,Saturday
2020-07-26,1,EVS_000096,2020,7,26,Sunday
2020-07-26,1,EVS_000096,2020,7,26,Sunday
2020-07-26,1,EVS_000191,2020,7,26,Sunday
2020-07-26,1,EVS_000113,2020,7,26,Sunday
2020-07-26,1,EVS_000198,2020,7,26,Sunday
2020-07-26,1,EVS_000135,2020,7,26,Sunday
2020-07-26,1,EVS_000135,2020,7,26,Sunday
2020-07-26,1,EVS_000188,2020,7,26,Sunday
2020-07-26,1,EVS_000188,2020,7,26,Sunday
2020-07-26,1,EVS_000118,2020,7,26,Sunday
2020-07-26,1,EVS_000152,2020,7,26,Sunday
2020-07-26,1,EVS_000152,2020,7,26,Sunday
2020-07-26,1,EVS_000119,2020,7,26,Sunday
2020-07-26,1,EVS_000119,2020,7,26,Sunday
2020-07-26,1,EVS_000119,2020,7,26,Sunday
2020-07-26,1,EVS_000097,2020,7,26,Sunday
2020-07-26,1,EVS_000097,2020,7,26,Sunday
2020-07-26,1,EVS_000119,2020,7,26,Sunday
2020-07-26,1,EVS_000188,2020,7,26,Sunday
2020-07-26,1,EVS_000191,2020,7,26,Sunday
2020-07-26,1,EVS_000113,2020,7,26,Sunday
2020-07-26,1,EVS_000113,2020,7,26,Sunday
2020-07-26,1,EVS_000198,2020,7,26,Sunday
2020-07-26,1,EVS_000119,2020,7,26,Sunday
2020-07-26,1,EVS_000171,2020,7,26,Sunday
2020-07-26,1,EVS_000171,2020,7,26,Sunday
2020-07-26,1,EVS_000112,2020,7,26,Sunday
2020-07-26,1,EVS_000112,2020,7,26,Sunday
2020-07-26,6,EVS_000001,2020,7,26,Sunday
2020-07-26,3,EVS_000009,2020,7,26,Sunday
2020-07-27,3,EVS_000001,2020,7,27,Monday
2020-07-27,3,EVS_000002,2020,7,27,Monday
2020-07-27,2,EVS_000206,2020,7,27,Monday
2020-07-28,1,EVS_000188,2020,7,28,Tuesday
2020-07-28,1,EVS_000191,2020,7,28,Tuesday
2020-07-28,1,EVS_000096,2020,7,28,Tuesday
2020-07-28,1,EVS_000096,2020,7,28,Tuesday
2020-07-28,1,EVS_000130,2020,7,28,Tuesday
2020-07-28,1,EVS_000130,2020,7,28,Tuesday
2020-07-28,1,EVS_000130,2020,7,28,Tuesday
2020-07-28,1,EVS_000119,2020,7,28,Tuesday
2020-07-28,1,EVS_000119,2020,7,28,Tuesday
2020-07-28,1,EVS_000118,2020,7,28,Tuesday
2020-07-28,1,EVS_000118,2020,7,28,Tuesday
2020-07-28,1,EVS_000188,2020,7,28,Tuesday
2020-07-28,1,EVS_000113,2020,7,28,Tuesday
2020-07-28,1,EVS_000135,2020,7,28,Tuesday
2020-07-28,1,EVS_000135,2020,7,28,Tuesday
2020-07-28,1,EVS_000152,2020,7,28,Tuesday
2020-07-28,1,EVS_000188,2020,7,28,Tuesday
2020-07-28,1,EVS_000188,2020,7,28,Tuesday
2020-07-28,1,EVS_000110,2020,7,28,Tuesday
2020-07-28,1,EVS_000152,2020,7,28,Tuesday
2020-07-28,1,EVS_000152,2020,7,28,Tuesday
2020-07-28,1,EVS_000118,2020,7,28,Tuesday
2020-07-28,1,EVS_000118,2020,7,28,Tuesday
2020-07-28,1,EVS_000096,2020,7,28,Tuesday
2020-07-28,1,EVS_000096,2020,7,28,Tuesday
2020-07-28,3,EVS_000001,2020,7,28,Tuesday
2020-07-28,1,EVS_000002,2020,7,28,Tuesday
2020-07-28,2,EVS_000009,2020,7,28,Tuesday
2020-07-28,2,EVS_000085,2020,7,28,Tuesday
2020-07-28,2,EVS_000206,2020,7,28,Tuesday
2020-07-29,1,EVS_000096,2020,7,29,Wednesday
2020-07-29,1,EVS_000096,2020,7,29,Wednesday
2020-07-29,1,EVS_000113,2020,7,29,Wednesday
2020-07-29,1,EVS_000135,2020,7,29,Wednesday
2020-07-29,1,EVS_000190,2020,7,29,Wednesday
2020-07-29,1,EVS_000190,2020,7,29,Wednesday
2020-07-29,1,EVS_000112,2020,7,29,Wednesday
2020-07-29,1,EVS_000153,2020,7,29,Wednesday
2020-07-29,1,EVS_000152,2020,7,29,Wednesday
2020-07-29,1,EVS_000188,2020,7,29,Wednesday
2020-07-29,1,EVS_000188,2020,7,29,Wednesday
2020-07-29,1,EVS_000112,2020,7,29,Wednesday
2020-07-29,1,EVS_000152,2020,7,29,Wednesday
2020-07-29,1,EVS_000191,2020,7,29,Wednesday
2020-07-29,6,EVS_000001,2020,7,29,Wednesday
2020-07-29,4,EVS_000002,2020,7,29,Wednesday
2020-07-29,3,EVS_000004,2020,7,29,Wednesday
2020-07-29,2,EVS_000009,2020,7,29,Wednesday
2020-07-29,1,EVS_000031,2020,7,29,Wednesday
2020-07-29,2,EVS_000085,2020,7,29,Wednesday
2020-07-29,7,EVS_000163,2020,7,29,Wednesday
2020-07-30,1,EVS_000096,2020,7,30,Thursday
2020-07-30,1,EVS_000152,2020,7,30,Thursday
2020-07-30,1,EVS_000113,2020,7,30,Thursday
2020-07-30,1,EVS_000135,2020,7,30,Thursday
2020-07-30,1,EVS_000097,2020,7,30,Thursday
2020-07-30,1,EVS_000152,2020,7,30,Thursday
2020-07-30,1,EVS_000191,2020,7,30,Thursday
2020-07-30,1,EVS_000119,2020,7,30,Thursday
2020-07-30,1,EVS_000119,2020,7,30,Thursday
2020-07-30,1,EVS_000113,2020,7,30,Thursday
2020-07-30,1,EVS_000196,2020,7,30,Thursday
2020-07-30,1,EVS_000196,2020,7,30,Thursday
2020-07-30,1,EVS_000112,2020,7,30,Thursday
2020-07-30,1,EVS_000152,2020,7,30,Thursday
2020-07-30,1,EVS_000190,2020,7,30,Thursday
2020-07-30,1,EVS_000130,2020,7,30,Thursday
2020-07-30,1,EVS_000112,2020,7,30,Thursday
2020-07-30,1,EVS_000112,2020,7,30,Thursday
2020-07-30,1,EVS_000135,2020,7,30,Thursday
2020-07-30,1,EVS_000130,2020,7,30,Thursday
2020-07-30,1,EVS_000130,2020,7,30,Thursday
2020-07-30,1,EVS_000188,2020,7,30,Thursday
2020-07-30,9,EVS_000001,2020,7,30,Thursday
2020-07-30,4,EVS_000002,2020,7,30,Thursday
2020-07-30,2,EVS_000004,2020,7,30,Thursday
2020-07-30,2,EVS_000009,2020,7,30,Thursday
2020-07-30,1,EVS_000031,2020,7,30,Thursday
2020-07-30,2,EVS_000085,2020,7,30,Thursday
2020-07-30,4,EVS_000163,2020,7,30,Thursday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000152,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000188,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000198,2020,7,31,Friday
2020-07-31,1,EVS_000198,2020,7,31,Friday
2020-07-31,1,EVS_000113,2020,7,31,Friday
2020-07-31,1,EVS_000097,2020,7,31,Friday
2020-07-31,1,EVS_000135,2020,7,31,Friday
2020-07-31,1,EVS_000135,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000097,2020,7,31,Friday
2020-07-31,1,EVS_000097,2020,7,31,Friday
2020-07-31,1,EVS_000118,2020,7,31,Friday
2020-07-31,1,EVS_000118,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000130,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000096,2020,7,31,Friday
2020-07-31,1,EVS_000112,2020,7,31,Friday
2020-07-31,1,EVS_000130,2020,7,31,Friday
2020-07-31,1,EVS_000130,2020,7,31,Friday
2020-07-31,1,EVS_000135,2020,7,31,Friday
2020-07-31,1,EVS_000188,2020,7,31,Friday
2020-07-31,1,EVS_000112,2020,7,31,Friday
2020-07-31,1,EVS_000198,2020,7,31,Friday
2020-07-31,1,EVS_000198,2020,7,31,Friday
2020-07-31,1,EVS_000118,2020,7,31,Friday
2020-07-31,1,EVS_000118,2020,7,31,Friday
2020-07-31,1,EVS_000119,2020,7,31,Friday
2020-07-31,1,EVS_000119,2020,7,31,Friday
2020-07-31,14,EVS_000001,2020,7,31,Friday
2020-07-31,2,EVS_000004,2020,7,31,Friday
2020-07-31,11,EVS_000009,2020,7,31,Friday
2020-07-31,1,EVS_000031,2020,7,31,Friday
2020-07-31,1,EVS_000206,2020,7,31,Friday
2020-08-01,1,EVS_000096,2020,8,1,Saturday
2020-08-01,1,EVS_000152,2020,8,1,Saturday
2020-08-01,1,EVS_000152,2020,8,1,Saturday
2020-08-01,1,EVS_000152,2020,8,1,Saturday
2020-08-01,1,EVS_000096,2020,8,1,Saturday
2020-08-01,1,EVS_000096,2020,8,1,Saturday
2020-08-01,1,EVS_000179,2020,8,1,Saturday
2020-08-01,1,EVS_000191,2020,8,1,Saturday
2020-08-01,1,EVS_000198,2020,8,1,Saturday
2020-08-01,1,EVS_000198,2020,8,1,Saturday
2020-08-01,1,EVS_000179,2020,8,1,Saturday
2020-08-01,1,EVS_000130,2020,8,1,Saturday
2020-08-01,1,EVS_000172,2020,8,1,Saturday
2020-08-01,1,EVS_000172,2020,8,1,Saturday
2020-08-01,1,EVS_000130,2020,8,1,Saturday
2020-08-01,1,EVS_000188,2020,8,1,Saturday
2020-08-01,1,EVS_000096,2020,8,1,Saturday
2020-08-01,1,EVS_000119,2020,8,1,Saturday
2020-08-01,1,EVS_000119,2020,8,1,Saturday
2020-08-01,1,EVS_000118,2020,8,1,Saturday
2020-08-01,1,EVS_000118,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000097,2020,8,1,Saturday
2020-08-01,1,EVS_000097,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000191,2020,8,1,Saturday
2020-08-01,1,EVS_000186,2020,8,1,Saturday
2020-08-01,1,EVS_000186,2020,8,1,Saturday
2020-08-01,1,EVS_000132,2020,8,1,Saturday
2020-08-01,1,EVS_000132,2020,8,1,Saturday
2020-08-01,1,EVS_000124,2020,8,1,Saturday
2020-08-01,1,EVS_000097,2020,8,1,Saturday
2020-08-01,1,EVS_000097,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000113,2020,8,1,Saturday
2020-08-01,1,EVS_000203,2020,8,1,Saturday
2020-08-01,1,EVS_000203,2020,8,1,Saturday
2020-08-01,1,EVS_000113,2020,8,1,Saturday
2020-08-01,1,EVS_000113,2020,8,1,Saturday
2020-08-01,1,EVS_000113,2020,8,1,Saturday
2020-08-01,1,EVS_000112,2020,8,1,Saturday
2020-08-01,1,EVS_000174,2020,8,1,Saturday
2020-08-01,1,EVS_000174,2020,8,1,Saturday
2020-08-01,13,EVS_000001,2020,8,1,Saturday
2020-08-01,2,EVS_000006,2020,8,1,Saturday
2020-08-01,4,EVS_000009,2020,8,1,Saturday
2020-08-01,1,EVS_000031,2020,8,1,Saturday
2020-08-01,2,EVS_000085,2020,8,1,Saturday
2020-08-01,3,EVS_000206,2020,8,1,Saturday
2020-08-02,1,EVS_000188,2020,8,2,Sunday
2020-08-02,1,EVS_000112,2020,8,2,Sunday
2020-08-02,1,EVS_000188,2020,8,2,Sunday
2020-08-02,1,EVS_000188,2020,8,2,Sunday
2020-08-02,1,EVS_000113,2020,8,2,Sunday
2020-08-02,1,EVS_000113,2020,8,2,Sunday
2020-08-02,1,EVS_000113,2020,8,2,Sunday
2020-08-02,1,EVS_000135,2020,8,2,Sunday
2020-08-02,1,EVS_000198,2020,8,2,Sunday
2020-08-02,1,EVS_000198,2020,8,2,Sunday
2020-08-02,1,EVS_000119,2020,8,2,Sunday
2020-08-02,1,EVS_000153,2020,8,2,Sunday
2020-08-02,1,EVS_000153,2020,8,2,Sunday
2020-08-02,1,EVS_000166,2020,8,2,Sunday
2020-08-02,1,EVS_000166,2020,8,2,Sunday
2020-08-02,1,EVS_000190,2020,8,2,Sunday
2020-08-02,1,EVS_000110,2020,8,2,Sunday
2020-08-02,1,EVS_000112,2020,8,2,Sunday
2020-08-02,1,EVS_000137,2020,8,2,Sunday
2020-08-02,1,EVS_000110,2020,8,2,Sunday
2020-08-02,1,EVS_000113,2020,8,2,Sunday
2020-08-02,1,EVS_000110,2020,8,2,Sunday
2020-08-02,1,EVS_000203,2020,8,2,Sunday
